sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
334981	15647	46	M	1	0	X	X
32005	15647	5	M	1	0	X	X
1036600	15647	66	F	1	0	X	X
2528	15647	0	M	1	0	X	X
448167	15647	62	M	1	0	X	X
1150082	15647	86	F	1	0	X	X
604133	15647	11	F	1	0	X	X
285069	15647	40	M	1	0	X	X
756478	15647	35	F	1	0	X	X
756479	15647	35	F	1	0	X	X
756480	15647	35	F	1	0	X	X
756481	15647	35	F	1	0	X	X
717076	15647	31	F	1	0	X	X
717075	15647	31	F	1	0	X	X
406559	15647	56	M	1	0	X	X
944697	15647	56	F	1	0	X	X
285070	15647	40	M	1	0	X	X
944698	15647	56	F	1	0	X	X
343033	15647	47	M	1	0	X	X
412957	15647	57	M	1	0	X	X
412956	15647	57	M	1	0	X	X
1120131	15647	78	F	1	0	X	X
1120132	15647	78	F	1	0	X	X
1089314	15647	72	F	1	0	X	X
735867	15647	33	F	1	0	X	X
1089315	15647	72	F	1	0	X	X
1089316	15647	72	F	1	0	X	X
944699	15647	56	F	1	0	X	X
285071	15647	40	M	1	0	X	X
756477	15647	35	F	1	0	X	X
406558	15647	56	M	1	0	X	X
188260	15647	30	M	1	0	X	X
2527	15647	0	M	1	0	X	X
2526	15647	0	M	1	0	X	X
188259	15647	30	M	1	0	X	X
1097235	15647	73	F	1	0	X	X
47291	15647	7	M	1	0	X	X
467559	15647	65	M	1	0	X	X
1097234	15647	73	F	1	0	X	X
999003	15647	62	F	1	0	X	X
999002	15647	62	F	1	0	X	X
999001	15647	62	F	1	0	X	X
999000	15647	62	F	1	0	X	X
1097233	15647	73	F	1	0	X	X
1097232	15647	73	F	1	0	X	X
604134	15647	11	F	1	0	X	X
145023	15647	23	M	1	0	X	X
145024	15647	23	M	1	0	X	X
145025	15647	23	M	1	0	X	X
145026	15647	23	M	1	0	X	X
944696	15647	56	F	1	0	X	X
406557	15647	56	M	1	0	X	X
1081054	15647	71	F	1	0	X	X
1081055	15647	71	F	1	0	X	X
539324	15647	1	F	1	0	X	X
499739	15647	71	M	1	0	X	X
776957	15647	37	F	1	0	X	X
776958	15647	37	F	1	0	X	X
173251	15647	28	M	1	0	X	X
888347	15647	49	F	1	0	X	X
888346	15647	49	F	1	0	X	X
888345	15647	49	F	1	0	X	X
173252	15647	28	M	1	0	X	X
54649	15647	8	M	1	0	X	X
776956	15647	37	F	1	0	X	X
54648	15647	8	M	1	0	X	X
888344	15647	49	F	1	0	X	X
888343	15647	49	F	1	0	X	X
888342	15647	49	F	1	0	X	X
888341	15647	49	F	1	0	X	X
888340	15647	49	F	1	0	X	X
511524	15647	74	M	1	0	X	X
514614	15647	75	M	1	0	X	X
82384	15647	12	M	1	0	X	X
54647	15647	8	M	1	0	X	X
82383	15647	12	M	1	0	X	X
173250	15647	28	M	1	0	X	X
276322	15647	39	M	1	0	X	X
834153	15647	43	F	1	0	X	X
834154	15647	43	F	1	0	X	X
668105	15647	23	F	1	0	X	X
180318	15647	29	M	1	0	X	X
591106	15647	9	F	1	0	X	X
101045	15647	15	M	1	0	X	X
101044	15647	15	M	1	0	X	X
101043	15647	15	M	1	0	X	X
13047	15647	2	M	1	0	X	X
101042	15647	15	M	1	0	X	X
236625	15647	35	M	1	0	X	X
236626	15647	35	M	1	0	X	X
236627	15647	35	M	1	0	X	X
236628	15647	35	M	1	0	X	X
591105	15647	9	F	1	0	X	X
591104	15647	9	F	1	0	X	X
276320	15647	39	M	1	0	X	X
276321	15647	39	M	1	0	X	X
236624	15647	35	M	1	0	X	X
511525	15647	74	M	1	0	X	X
82382	15647	12	M	1	0	X	X
82380	15647	12	M	1	0	X	X
1110203	15647	75	F	1	0	X	X
529039	15647	85	M	1	0	X	X
1110204	15647	75	F	1	0	X	X
1110205	15647	75	F	1	0	X	X
139896	15647	22	M	1	0	X	X
139895	15647	22	M	1	0	X	X
139894	15647	22	M	1	0	X	X
1157083	15647	93	F	1	0	X	X
1110202	15647	75	F	1	0	X	X
1110206	15647	75	F	1	0	X	X
989225	15647	61	F	1	0	X	X
989226	15647	61	F	1	0	X	X
180322	15647	29	M	1	0	X	X
929249	15647	54	F	1	0	X	X
929248	15647	54	F	1	0	X	X
504133	15647	72	M	1	0	X	X
504132	15647	72	M	1	0	X	X
1008514	15647	63	F	1	0	X	X
989224	15647	61	F	1	0	X	X
82381	15647	12	M	1	0	X	X
648944	15647	19	F	1	0	X	X
25050	15647	4	M	1	0	X	X
112396	15647	17	M	1	0	X	X
495143	15647	70	M	1	0	X	X
495142	15647	70	M	1	0	X	X
495141	15647	70	M	1	0	X	X
173253	15647	28	M	1	0	X	X
112395	15647	17	M	1	0	X	X
380550	15647	52	M	1	0	X	X
380549	15647	52	M	1	0	X	X
643648	15647	18	F	1	0	X	X
173254	15647	28	M	1	0	X	X
1072565	15647	70	F	1	0	X	X
1072564	15647	70	F	1	0	X	X
905606	15647	51	F	1	0	X	X
905607	15647	51	F	1	0	X	X
643647	15647	18	F	1	0	X	X
843043	15647	44	F	1	0	X	X
843042	15647	44	F	1	0	X	X
843041	15647	44	F	1	0	X	X
112394	15647	17	M	1	0	X	X
1008513	15647	63	F	1	0	X	X
870770	15647	47	F	1	0	X	X
870768	15647	47	F	1	0	X	X
399834	15647	55	M	1	0	X	X
399833	15647	55	M	1	0	X	X
399832	15647	55	M	1	0	X	X
745953	15647	34	F	1	0	X	X
745952	15647	34	F	1	0	X	X
745951	15647	34	F	1	0	X	X
745950	15647	34	F	1	0	X	X
745949	15647	34	F	1	0	X	X
399835	15647	55	M	1	0	X	X
745948	15647	34	F	1	0	X	X
745946	15647	34	F	1	0	X	X
905604	15647	51	F	1	0	X	X
246963	15647	36	M	1	0	X	X
246962	15647	36	M	1	0	X	X
246961	15647	36	M	1	0	X	X
419582	15647	58	M	1	0	X	X
936808	15647	55	F	1	0	X	X
677579	15647	25	F	1	0	X	X
745947	15647	34	F	1	0	X	X
879586	15647	48	F	1	0	X	X
399836	15647	55	M	1	0	X	X
936810	15647	55	F	1	0	X	X
1157082	15647	93	F	1	0	X	X
787011	15647	38	F	1	0	X	X
787010	15647	38	F	1	0	X	X
663492	15647	22	F	1	0	X	X
815735	15647	41	F	1	0	X	X
815736	15647	41	F	1	0	X	X
815737	15647	41	F	1	0	X	X
123930	15647	19	M	1	0	X	X
936809	15647	55	F	1	0	X	X
123931	15647	19	M	1	0	X	X
787008	15647	38	F	1	0	X	X
787007	15647	38	F	1	0	X	X
787006	15647	38	F	1	0	X	X
787005	15647	38	F	1	0	X	X
787004	15647	38	F	1	0	X	X
106646	15647	16	M	1	0	X	X
905605	15647	51	F	1	0	X	X
787012	15647	38	F	1	0	X	X
787009	15647	38	F	1	0	X	X
870769	15647	47	F	1	0	X	X
879587	15647	48	F	1	0	X	X
796839	15647	39	F	1	0	X	X
550010	15647	3	F	1	0	X	X
550009	15647	3	F	1	0	X	X
550008	15647	3	F	1	0	X	X
550007	15647	3	F	1	0	X	X
373344	15647	51	M	1	0	X	X
373345	15647	51	M	1	0	X	X
373346	15647	51	M	1	0	X	X
215873	15647	33	M	1	0	X	X
616056	15647	13	F	1	0	X	X
293840	15647	41	M	1	0	X	X
870763	15647	47	F	1	0	X	X
870764	15647	47	F	1	0	X	X
870765	15647	47	F	1	0	X	X
215871	15647	33	M	1	0	X	X
215870	15647	33	M	1	0	X	X
155419	15647	25	M	1	0	X	X
870766	15647	47	F	1	0	X	X
870767	15647	47	F	1	0	X	X
215872	15647	33	M	1	0	X	X
879588	15647	48	F	1	0	X	X
215874	15647	33	M	1	0	X	X
1126693	15647	80	F	1	0	X	X
796840	15647	39	F	1	0	X	X
556076	15647	4	F	1	0	X	X
556075	15647	4	F	1	0	X	X
936807	15647	55	F	1	0	X	X
936806	15647	55	F	1	0	X	X
1140390	15647	83	F	1	0	X	X
1140391	15647	83	F	1	0	X	X
276317	15647	39	M	1	0	X	X
1126694	15647	80	F	1	0	X	X
276318	15647	39	M	1	0	X	X
293839	15647	41	M	1	0	X	X
276319	15647	39	M	1	0	X	X
672766	15647	24	F	1	0	X	X
484962	15647	68	M	1	0	X	X
484963	15647	68	M	1	0	X	X
726127	15647	32	F	1	0	X	X
726128	15647	32	F	1	0	X	X
1126692	15647	80	F	1	0	X	X
215869	15647	33	M	1	0	X	X
504131	15647	72	M	1	0	X	X
139893	15647	22	M	1	0	X	X
504129	15647	72	M	1	0	X	X
266908	15647	38	M	1	0	X	X
266909	15647	38	M	1	0	X	X
921619	15647	53	F	1	0	X	X
921618	15647	53	F	1	0	X	X
896900	15647	50	F	1	0	X	X
806216	15647	40	F	1	0	X	X
806215	15647	40	F	1	0	X	X
806214	15647	40	F	1	0	X	X
766732	15647	36	F	1	0	X	X
766731	15647	36	F	1	0	X	X
1135978	15647	82	F	1	0	X	X
896899	15647	50	F	1	0	X	X
393407	15647	54	M	1	0	X	X
393406	15647	54	M	1	0	X	X
393405	15647	54	M	1	0	X	X
979554	15647	60	F	1	0	X	X
206207	15647	32	M	1	0	X	X
266907	15647	38	M	1	0	X	X
539327	15647	1	F	1	0	X	X
539326	15647	1	F	1	0	X	X
539325	15647	1	F	1	0	X	X
134633	15647	21	M	1	0	X	X
134634	15647	21	M	1	0	X	X
134635	15647	21	M	1	0	X	X
929244	15647	54	F	1	0	X	X
490191	15647	69	M	1	0	X	X
929243	15647	54	F	1	0	X	X
1144423	15647	84	F	1	0	X	X
929242	15647	54	F	1	0	X	X
896898	15647	50	F	1	0	X	X
167085	15647	27	M	1	0	X	X
1131287	15647	81	F	1	0	X	X
454874	15647	63	M	1	0	X	X
454873	15647	63	M	1	0	X	X
454872	15647	63	M	1	0	X	X
167084	15647	27	M	1	0	X	X
1114904	15647	76	F	1	0	X	X
1114903	15647	76	F	1	0	X	X
266906	15647	38	M	1	0	X	X
504130	15647	72	M	1	0	X	X
1046051	15647	67	F	1	0	X	X
69300	15647	10	M	1	0	X	X
896897	15647	50	F	1	0	X	X
1063782	15647	69	F	1	0	X	X
1063781	15647	69	F	1	0	X	X
95157	15647	14	M	1	0	X	X
961309	15647	58	F	1	0	X	X
961310	15647	58	F	1	0	X	X
95156	15647	14	M	1	0	X	X
577130	15647	7	F	1	0	X	X
577129	15647	7	F	1	0	X	X
577128	15647	7	F	1	0	X	X
39562	15647	6	M	1	0	X	X
1157838	15647	95	F	1	0	X	X
577127	15647	7	F	1	0	X	X
39561	15647	6	M	1	0	X	X
39560	15647	6	M	1	0	X	X
39559	15647	6	M	1	0	X	X
39558	15647	6	M	1	0	X	X
514613	15647	75	M	1	0	X	X
694587	15647	28	F	1	0	X	X
95158	15647	14	M	1	0	X	X
961308	15647	58	F	1	0	X	X
318805	15647	44	M	1	0	X	X
39563	15647	6	M	1	0	X	X
852074	15647	45	F	1	0	X	X
852075	15647	45	F	1	0	X	X
852076	15647	45	F	1	0	X	X
852077	15647	45	F	1	0	X	X
852078	15647	45	F	1	0	X	X
852079	15647	45	F	1	0	X	X
1135979	15647	82	F	1	0	X	X
69299	15647	10	M	1	0	X	X
1135980	15647	82	F	1	0	X	X
69298	15647	10	M	1	0	X	X
69297	15647	10	M	1	0	X	X
426497	15647	59	M	1	0	X	X
426498	15647	59	M	1	0	X	X
318802	15647	44	M	1	0	X	X
717077	15647	31	F	1	0	X	X
318803	15647	44	M	1	0	X	X
318804	15647	44	M	1	0	X	X
318801	15647	44	M	1	0	X	X
1131288	15647	81	F	1	0	X	X
1114905	15647	76	F	1	0	X	X
150167	15647	24	M	1	0	X	X
701267	15647	29	F	1	0	X	X
529812	15647	86	M	1	0	X	X
441009	15647	61	M	1	0	X	X
441010	15647	61	M	1	0	X	X
441011	15647	61	M	1	0	X	X
441012	15647	61	M	1	0	X	X
479367	15647	67	M	1	0	X	X
479368	15647	67	M	1	0	X	X
473553	15647	66	M	1	0	X	X
479369	15647	67	M	1	0	X	X
150166	15647	24	M	1	0	X	X
62127	15647	9	M	1	0	X	X
62128	15647	9	M	1	0	X	X
806212	15647	40	F	1	0	X	X
806213	15647	40	F	1	0	X	X
62129	15647	9	M	1	0	X	X
531423	15647	91	M	1	0	X	X
766729	15647	36	F	1	0	X	X
62125	15647	9	M	1	0	X	X
766730	15647	36	F	1	0	X	X
473552	15647	66	M	1	0	X	X
544365	15647	2	F	1	0	X	X
1008512	15647	63	F	1	0	X	X
350655	15647	48	M	1	0	X	X
350654	15647	48	M	1	0	X	X
350653	15647	48	M	1	0	X	X
520398	15647	79	M	1	0	X	X
1122826	15647	79	F	1	0	X	X
1122825	15647	79	F	1	0	X	X
1122824	15647	79	F	1	0	X	X
473551	15647	66	M	1	0	X	X
180321	15647	29	M	1	0	X	X
569928	15647	6	F	1	0	X	X
569927	15647	6	F	1	0	X	X
569926	15647	6	F	1	0	X	X
180319	15647	29	M	1	0	X	X
569925	15647	6	F	1	0	X	X
569924	15647	6	F	1	0	X	X
569923	15647	6	F	1	0	X	X
544364	15647	2	F	1	0	X	X
180320	15647	29	M	1	0	X	X
632684	15647	16	F	1	0	X	X
62126	15647	9	M	1	0	X	X
123929	15647	19	M	1	0	X	X
129338	15647	20	M	1	0	X	X
129341	15647	20	M	1	0	X	X
129337	15647	20	M	1	0	X	X
129342	15647	20	M	1	0	X	X
708759	15647	30	F	1	0	X	X
632683	15647	16	F	1	0	X	X
708760	15647	30	F	1	0	X	X
521926	15647	80	M	1	0	X	X
929247	15647	54	F	1	0	X	X
129339	15647	20	M	1	0	X	X
326837	15647	45	M	1	0	X	X
658707	15647	21	F	1	0	X	X
929246	15647	54	F	1	0	X	X
518161	15647	77	M	1	0	X	X
1131289	15647	81	F	1	0	X	X
1104046	15647	74	F	1	0	X	X
1104045	15647	74	F	1	0	X	X
929245	15647	54	F	1	0	X	X
326838	15647	45	M	1	0	X	X
129340	15647	20	M	1	0	X	X
879590	15655	48	F	1	0	X	X
95162	15655	14	M	1	0	X	X
82386	15655	12	M	1	0	X	X
597844	15655	10	F	1	0	X	X
621926	15655	14	F	1	0	X	X
1036604	15655	66	F	1	0	X	X
701268	15655	29	F	1	0	X	X
531637	15658	92	M	1	0	X	X
591107	15658	9	F	1	0	X	X
1027386	15658	65	F	1	0	X	X
1027387	15658	65	F	1	0	X	X
921620	15658	53	F	1	0	X	X
106648	15658	16	M	1	0	X	X
921621	15658	53	F	1	0	X	X
688581	15658	27	F	1	0	X	X
961312	15658	58	F	1	0	X	X
604136	15658	11	F	1	0	X	X
276323	15658	39	M	1	0	X	X
276324	15658	39	M	1	0	X	X
13048	15658	2	M	1	0	X	X
888349	15658	49	F	1	0	X	X
888348	15658	49	F	1	0	X	X
1072567	15658	70	F	1	0	X	X
1072566	15658	70	F	1	0	X	X
843046	15658	44	F	1	0	X	X
843045	15658	44	F	1	0	X	X
843044	15658	44	F	1	0	X	X
1110207	15658	75	F	1	0	X	X
236630	15658	35	M	1	0	X	X
989227	15658	61	F	1	0	X	X
350658	15658	48	M	1	0	X	X
569929	15658	6	F	1	0	X	X
544367	15658	2	F	1	0	X	X
479371	15658	67	M	1	0	X	X
632685	15658	16	F	1	0	X	X
708761	15658	30	F	1	0	X	X
1158220	15658	97	F	1	0	X	X
150168	15658	24	M	1	0	X	X
490192	15658	69	M	1	0	X	X
454876	15658	63	M	1	0	X	X
961313	15658	58	F	1	0	X	X
989228	15658	61	F	1	0	X	X
266912	15658	38	M	1	0	X	X
236629	15658	35	M	1	0	X	X
18849	15658	3	M	1	0	X	X
961311	15658	58	F	1	0	X	X
1135981	15658	82	F	1	0	X	X
896902	15658	50	F	1	0	X	X
701269	15658	29	F	1	0	X	X
648946	15658	19	F	1	0	X	X
621927	15658	14	F	1	0	X	X
215877	15658	33	M	1	0	X	X
215878	15658	33	M	1	0	X	X
787014	15658	38	F	1	0	X	X
787013	15658	38	F	1	0	X	X
745958	15658	34	F	1	0	X	X
101046	15658	15	M	1	0	X	X
745957	15658	34	F	1	0	X	X
419583	15658	58	M	1	0	X	X
663493	15658	22	F	1	0	X	X
161042	15658	26	M	1	0	X	X
161043	15658	26	M	1	0	X	X
484964	15658	68	M	1	0	X	X
550015	15658	3	F	1	0	X	X
550014	15658	3	F	1	0	X	X
550013	15658	3	F	1	0	X	X
293842	15658	41	M	1	0	X	X
870773	15658	47	F	1	0	X	X
18850	15658	3	M	1	0	X	X
399838	15658	55	M	1	0	X	X
766733	15658	36	F	1	0	X	X
1104048	15658	74	F	1	0	X	X
979556	15658	60	F	1	0	X	X
1055034	15658	68	F	1	0	X	X
334986	15658	46	M	1	0	X	X
334987	15658	46	M	1	0	X	X
525252	15658	82	M	1	0	X	X
610200	15658	12	F	1	0	X	X
302503	15658	42	M	1	0	X	X
1081058	15658	71	F	1	0	X	X
523609	15658	81	M	1	0	X	X
735876	15658	33	F	1	0	X	X
735875	15658	33	F	1	0	X	X
979557	15658	60	F	1	0	X	X
735873	15658	33	F	1	0	X	X
7673	15658	1	M	1	0	X	X
1097236	15658	73	F	1	0	X	X
526740	15658	83	M	1	0	X	X
343034	15658	47	M	1	0	X	X
1055035	15658	68	F	1	0	X	X
1055036	15658	68	F	1	0	X	X
112398	15658	17	M	1	0	X	X
32008	15658	5	M	1	0	X	X
32007	15658	5	M	1	0	X	X
188262	15658	30	M	1	0	X	X
1154849	15658	90	F	1	0	X	X
310780	15658	43	M	1	0	X	X
310779	15658	43	M	1	0	X	X
653879	15658	20	F	1	0	X	X
1097237	15658	73	F	1	0	X	X
944702	15658	56	F	1	0	X	X
735874	15658	33	F	1	0	X	X
999006	15658	62	F	1	0	X	X
387099	15658	53	M	1	0	X	X
206209	15658	32	M	1	0	X	X
69301	15658	10	M	1	0	X	X
861438	15658	46	F	1	0	X	X
69302	15658	10	M	1	0	X	X
1063783	15658	69	F	1	0	X	X
1063784	15658	69	F	1	0	X	X
82390	15665	12	M	1	0	X	X
1140393	15665	83	F	1	0	X	X
276328	15665	39	M	1	0	X	X
32009	15665	5	M	1	0	X	X
393408	15665	54	M	1	0	X	X
167086	15665	27	M	1	0	X	X
145028	15665	23	M	1	0	X	X
796844	15665	39	F	1	0	X	X
257027	15665	37	M	1	0	X	X
1155699	15665	91	F	1	0	X	X
467561	15665	65	M	1	0	X	X
888350	15665	49	F	1	0	X	X
1110209	15665	75	F	1	0	X	X
936812	15665	55	F	1	0	X	X
569931	15665	6	F	1	0	X	X
1036607	15665	66	F	1	0	X	X
952852	15665	57	F	1	0	X	X
756486	15665	35	F	1	0	X	X
112401	15665	17	M	1	0	X	X
106652	15665	16	M	1	0	X	X
756487	15667	35	F	1	0	X	X
577131	15667	7	F	1	0	X	X
167087	15667	27	M	1	0	X	X
180325	15667	29	M	1	0	X	X
18855	15667	3	M	1	0	X	X
82391	15667	12	M	1	0	X	X
161044	15667	26	M	1	0	X	X
905611	15667	51	F	1	0	X	X
936813	15667	55	F	1	0	X	X
569932	15667	6	F	1	0	X	X
952853	15667	57	F	1	0	X	X
499742	15667	71	M	1	0	X	X
539329	15667	1	F	1	0	X	X
257028	15667	37	M	1	0	X	X
365700	15667	50	M	1	0	X	X
682847	15667	26	F	1	0	X	X
1008518	15667	63	F	1	0	X	X
1081059	15667	71	F	1	0	X	X
1081060	15667	71	F	1	0	X	X
1008519	15667	63	F	1	0	X	X
75933	15667	11	M	1	0	X	X
343036	15669	47	M	1	0	X	X
101048	15669	15	M	1	0	X	X
150169	15669	24	M	1	0	X	X
1131292	15670	81	F	1	0	X	X
426499	15670	59	M	1	0	X	X
380552	15670	52	M	1	0	X	X
350660	15670	48	M	1	0	X	X
454877	15670	63	M	1	0	X	X
787018	15675	38	F	1	0	X	X
952855	15675	57	F	1	0	X	X
936814	15675	55	F	1	0	X	X
648948	15675	19	F	1	0	X	X
717078	15675	31	F	1	0	X	X
756488	15675	35	F	1	0	X	X
621929	15675	14	F	1	0	X	X
944705	15675	56	F	1	0	X	X
1089321	15675	72	F	1	0	X	X
756489	15675	35	F	1	0	X	X
726133	15679	32	F	1	0	X	X
318809	15679	44	M	1	0	X	X
905613	15679	51	F	1	0	X	X
610201	15679	12	F	1	0	X	X
961314	15679	58	F	1	0	X	X
999007	15679	62	F	1	0	X	X
905614	15679	51	F	1	0	X	X
1055040	15679	68	F	1	0	X	X
544369	15679	2	F	1	0	X	X
343037	15679	47	M	1	0	X	X
929252	15679	54	F	1	0	X	X
597846	15679	10	F	1	0	X	X
745963	15679	34	F	1	0	X	X
756490	15679	35	F	1	0	X	X
365701	15679	50	M	1	0	X	X
682848	15679	26	F	1	0	X	X
735878	15679	33	F	1	0	X	X
54656	15679	8	M	1	0	X	X
334989	15679	46	M	1	0	X	X
1046055	15679	67	F	1	0	X	X
343038	15679	47	M	1	0	X	X
302505	15679	42	M	1	0	X	X
888352	15679	49	F	1	0	X	X
226106	15679	34	M	1	0	X	X
896905	15679	50	F	1	0	X	X
236634	15679	35	M	1	0	X	X
326842	15679	45	M	1	0	X	X
511526	15682	74	M	1	0	X	X
39567	15682	6	M	1	0	X	X
787020	15682	38	F	1	0	X	X
672768	15682	24	F	1	0	X	X
318811	15682	44	M	1	0	X	X
112402	15682	17	M	1	0	X	X
495145	15682	70	M	1	0	X	X
54657	15682	8	M	1	0	X	X
54658	15682	8	M	1	0	X	X
621930	15682	14	F	1	0	X	X
1072569	15682	70	F	1	0	X	X
215883	15682	33	M	1	0	X	X
101049	15682	15	M	1	0	X	X
13049	15682	2	M	1	0	X	X
745967	15682	34	F	1	0	X	X
745966	15682	34	F	1	0	X	X
745965	15682	34	F	1	0	X	X
180327	15682	29	M	1	0	X	X
25052	15682	4	M	1	0	X	X
380554	15682	52	M	1	0	X	X
896906	15682	50	F	1	0	X	X
970193	15682	59	F	1	0	X	X
1135983	15682	82	F	1	0	X	X
293844	15682	41	M	1	0	X	X
18856	15682	3	M	1	0	X	X
293845	15682	41	M	1	0	X	X
663498	15682	22	F	1	0	X	X
921623	15682	53	F	1	0	X	X
682849	15682	26	F	1	0	X	X
879593	15682	48	F	1	0	X	X
1140395	15682	83	F	1	0	X	X
173256	15682	28	M	1	0	X	X
1140396	15682	83	F	1	0	X	X
627251	15682	15	F	1	0	X	X
888353	15682	49	F	1	0	X	X
888354	15682	49	F	1	0	X	X
1110213	15682	75	F	1	0	X	X
776962	15682	37	F	1	0	X	X
776961	15682	37	F	1	0	X	X
123933	15682	19	M	1	0	X	X
556079	15682	4	F	1	0	X	X
508092	15682	73	M	1	0	X	X
989231	15682	61	F	1	0	X	X
989230	15682	61	F	1	0	X	X
970192	15682	59	F	1	0	X	X
39568	15682	6	M	1	0	X	X
834157	15682	43	F	1	0	X	X
419586	15682	58	M	1	0	X	X
843048	15682	44	F	1	0	X	X
433501	15682	60	M	1	0	X	X
365702	15682	50	M	1	0	X	X
215884	15682	33	M	1	0	X	X
658709	15682	21	F	1	0	X	X
787021	15682	38	F	1	0	X	X
717080	15682	31	F	1	0	X	X
944706	15682	56	F	1	0	X	X
944707	15682	56	F	1	0	X	X
766736	15682	36	F	1	0	X	X
929254	15682	54	F	1	0	X	X
929253	15682	54	F	1	0	X	X
88777	15682	13	M	1	0	X	X
1055042	15682	68	F	1	0	X	X
717081	15682	31	F	1	0	X	X
206213	15682	32	M	1	0	X	X
266915	15682	38	M	1	0	X	X
266914	15682	38	M	1	0	X	X
1055041	15682	68	F	1	0	X	X
577132	15682	7	F	1	0	X	X
688582	15682	27	F	1	0	X	X
632686	15682	16	F	1	0	X	X
334991	15682	46	M	1	0	X	X
334990	15682	46	M	1	0	X	X
539331	15682	1	F	1	0	X	X
454878	15682	63	M	1	0	X	X
653880	15682	20	F	1	0	X	X
454879	15682	63	M	1	0	X	X
638188	15682	17	F	1	0	X	X
766738	15682	36	F	1	0	X	X
1117808	15682	77	F	1	0	X	X
1046056	15682	67	F	1	0	X	X
7676	15682	1	M	1	0	X	X
7677	15682	1	M	1	0	X	X
285074	15682	40	M	1	0	X	X
285075	15682	40	M	1	0	X	X
302506	15682	42	M	1	0	X	X
852083	15682	45	F	1	0	X	X
905615	15682	51	F	1	0	X	X
1097240	15682	73	F	1	0	X	X
936815	15682	55	F	1	0	X	X
1144426	15682	84	F	1	0	X	X
756493	15682	35	F	1	0	X	X
167088	15682	27	M	1	0	X	X
88775	15682	13	M	1	0	X	X
7675	15682	1	M	1	0	X	X
1104053	15682	74	F	1	0	X	X
1104054	15682	74	F	1	0	X	X
88776	15682	13	M	1	0	X	X
766737	15682	36	F	1	0	X	X
441016	15682	61	M	1	0	X	X
708764	15682	30	F	1	0	X	X
694591	15682	28	F	1	0	X	X
188263	15682	30	M	1	0	X	X
188264	15682	30	M	1	0	X	X
861442	15682	46	F	1	0	X	X
139898	15682	22	M	1	0	X	X
479373	15682	67	M	1	0	X	X
735879	15682	33	F	1	0	X	X
787022	15682	38	F	1	0	X	X
129346	15682	20	M	1	0	X	X
534473	15682	0	F	1	0	X	X
326843	15682	45	M	1	0	X	X
419587	15682	58	M	1	0	X	X
461284	15682	64	M	1	0	X	X
62134	15682	9	M	1	0	X	X
62135	15682	9	M	1	0	X	X
196797	15682	31	M	1	0	X	X
343039	15682	47	M	1	0	X	X
1089323	15682	72	F	1	0	X	X
1089324	15682	72	F	1	0	X	X
1114908	15682	76	F	1	0	X	X
952856	15682	57	F	1	0	X	X
448174	15682	62	M	1	0	X	X
490196	15682	69	M	1	0	X	X
75935	15682	11	M	1	0	X	X
1027390	15682	65	F	1	0	X	X
1089322	15682	72	F	1	0	X	X
694592	15683	28	F	1	0	X	X
896907	15683	50	F	1	0	X	X
682850	15683	26	F	1	0	X	X
888355	15683	49	F	1	0	X	X
326844	15683	45	M	1	0	X	X
310781	15683	43	M	1	0	X	X
735880	15683	33	F	1	0	X	X
54659	15683	8	M	1	0	X	X
334992	15683	46	M	1	0	X	X
591109	15683	9	F	1	0	X	X
1110214	15683	75	F	1	0	X	X
343040	15683	47	M	1	0	X	X
1055043	15683	68	F	1	0	X	X
999008	15683	62	F	1	0	X	X
556080	15683	4	F	1	0	X	X
215885	15683	33	M	1	0	X	X
419588	15683	58	M	1	0	X	X
495146	15683	70	M	1	0	X	X
726135	15683	32	F	1	0	X	X
921624	15683	53	F	1	0	X	X
150170	15684	24	M	1	0	X	X
663499	15684	22	F	1	0	X	X
961315	15684	58	F	1	0	X	X
129347	15684	20	M	1	0	X	X
106653	15684	16	M	1	0	X	X
735881	15684	33	F	1	0	X	X
531187	15687	90	M	1	0	X	X
433502	15687	60	M	1	0	X	X
562701	15687	5	F	1	0	X	X
180328	15688	29	M	1	0	X	X
285076	15688	40	M	1	0	X	X
123934	15688	19	M	1	0	X	X
1110215	15688	75	F	1	0	X	X
139899	15688	22	M	1	0	X	X
1104056	15688	74	F	1	0	X	X
756494	15688	35	F	1	0	X	X
490197	15688	69	M	1	0	X	X
569933	15688	6	F	1	0	X	X
139900	15689	22	M	1	0	X	X
1135984	15689	82	F	1	0	X	X
638189	15689	17	F	1	0	X	X
584116	15689	8	F	1	0	X	X
206214	15689	32	M	1	0	X	X
25053	15689	4	M	1	0	X	X
756495	15689	35	F	1	0	X	X
173257	15689	28	M	1	0	X	X
206215	15689	32	M	1	0	X	X
226107	15689	34	M	1	0	X	X
380558	15695	52	M	1	0	X	X
293852	15695	41	M	1	0	X	X
944714	15695	56	F	1	0	X	X
1063790	15695	69	F	1	0	X	X
735885	15695	33	F	1	0	X	X
365708	15695	50	M	1	0	X	X
843056	15695	44	F	1	0	X	X
569938	15695	6	F	1	0	X	X
556086	15695	4	F	1	0	X	X
1097242	15695	73	F	1	0	X	X
226114	15695	34	M	1	0	X	X
196803	15695	31	M	1	0	X	X
226113	15695	34	M	1	0	X	X
18859	15695	3	M	1	0	X	X
514619	15695	75	M	1	0	X	X
621932	15695	14	F	1	0	X	X
180336	15695	29	M	1	0	X	X
879600	15695	48	F	1	0	X	X
